time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,f,r
2001-09-01 08:00:00,26.579788765704915,24.619825876216566,24.35683665584472,43.606064923392346,66.43449072733819,67.16248939308875,887.828002688762,188.84968475096366,224.61463126871053,566.3286347422016,595.3950211696628,593.916953196701,34.24715505143368,34.52278951670052,34.90235982056457,26.0,26.0,26.0,19.438656630000025,19.402426062620272,17.72359261211179,13.376027792417172,15.680659343043612,23.80318101418864,0.0,15.23333333333332,23.589661846236478,0.17461498454784005,22.225066520769946,21.081666666666667,36.44586258307966,0.6965623453985198,1,1
2001-09-01 09:00:00,26.422158885752744,25.325356108572976,25.150261606823744,30.115050397157678,51.84303167091354,55.16867915308392,1277.4059462412501,477.10559851667296,511.0621107532185,808.3317778848833,1171.6739316884496,1147.0984199008074,43.070453565888606,43.0198213150636,43.192292663402945,26.0,26.0,26.0,17.2132398,16.82117120733621,22.291355388109455,16.7185165410821,15.522563957516684,24.598779483959227,22.538411034494928,15.220000000000002,23.709922277897615,0.3604073137715008,22.50361304720688,23.281666666666663,33.5978039587832,1.4059457757067118,1,1
2001-09-01 10:00:00,26.391659105210714,25.697923683148815,25.588252639469726,10.048828903930367,42.559774425760445,47.643084375249984,1592.3573874810734,747.0851536121435,790.7252114987173,593.9788425944305,887.2181187211031,855.5467938485361,39.07624017634109,38.43913163566427,38.4415044851716,26.0,26.0,26.0,18.199673195472005,17.692281425526218,27.948608445365867,20.9614563340244,15.500541116832613,25.643866898380995,39.60526490465718,15.0,22.82113209579367,0.5879496053810498,23.384180870136486,26.6125,26.988039752944953,2.1672098999245244,1,1
2001-09-01 11:00:00,26.343291183439714,25.864216929925373,25.795153420608376,2.0716840980464797,38.098995642966635,44.42256421631742,1863.49612665642,988.3009407062307,1035.265893585349,637.7684552929503,853.8847467950629,831.5108275447817,37.02843735506373,35.20582882756114,35.214391178932594,26.0,26.0,26.0,23.244476749841372,22.803894971636527,34.67037929204439,26.002784469033298,15.427447217891006,26.328984567611467,3.57306370774199,15.0,20.92339872643226,0.8877536350082417,24.61746943349979,29.14583333333333,21.59082591117618,2.8818798839673523,1,1
2001-09-01 12:00:00,26.12717489477748,25.937677686755293,25.89582870562575,11.678914423522714,36.62844055921282,43.41309964661632,1937.1121448876095,1103.505468476199,1152.1932418764268,638.1959867488994,830.6151839268231,811.5684333594623,35.98018991459822,33.43635979108571,33.417660391192435,26.0,26.0,26.0,26.43940745181608,25.997503184377084,39.10631169036046,29.329733767770335,15.27977584749943,26.42205636914207,0.0,15.0,19.678595822899787,1.07104900985682,25.304785846917397,29.695,20.509489772162567,3.174091550148395,1,1
2001-09-01 13:00:00,26.055588818257412,25.97747621835868,25.95177965049065,13.264560717396295,34.954880367299985,42.157557868294575,2047.2153648495942,1231.3757986407227,1288.7258058811565,625.9537728754771,784.6044583342854,767.9913493456321,36.17334539396925,33.213173806909495,33.17588158297634,26.0,26.0,26.0,29.57555073449277,29.465919523538137,44.16040332507309,33.120302493804836,15.386556483782199,26.65139433054592,0.0,15.0,18.543165611471373,1.2968188293725613,26.150280383505553,30.54083333333334,20.092615217500615,3.4969550084410446,1,1
2001-09-01 14:00:00,26.0137601086567,25.993858746355063,25.98617870438348,15.0818357103095,33.95853133716953,40.39799199931436,2028.1711301638534,1267.0988793160825,1377.5166417114553,620.4383192715499,756.4203986556041,731.651498131482,35.18389444823095,32.225651989695145,32.08123160338803,26.0,26.0,26.0,29.57555073449277,29.611326582296737,44.89149167397574,33.66861875548181,15.118600530535595,26.550299351672127,0.0,15.0,17.54295482735815,1.4721221200259886,26.31118551091098,30.01833333333333,19.582679585693704,3.628857173031146,1,1
2001-09-01 15:00:00,25.960769024862085,25.988489415841048,26.000150409769997,21.443019731812665,34.94832273776995,39.29397833273054,1930.6710383238221,1236.9573428952951,1428.850170141275,632.3747802110836,762.2888117175044,718.9425702325351,33.22667578278863,30.356096922691947,30.076842110118942,26.0,26.0,26.0,29.57555073449277,29.733592799825164,44.35547425571292,33.26660569178468,14.915792154104258,26.36874979212609,0.0,15.0,17.42215247570515,1.4657840610157618,26.20068948632223,29.440833333333334,19.063751785452414,3.5729780035739043,1,1
2001-09-01 16:00:00,25.917549733455743,25.965564636924967,25.990252088982416,29.676910970776376,38.69392480858016,40.581098275849925,1726.761085851073,1112.9261865826297,1363.4927978961457,666.3922225477835,807.4082324342367,740.0170325065212,34.248562797129495,31.22715155170822,30.83019022472236,26.0,26.0,26.0,29.57555073449277,30.012677324553312,40.19671392648619,30.14753544486463,14.610773689128608,26.5113845063702,0.0,15.0,18.082852856919747,1.3125067476281014,25.68367967500191,30.294999999999998,18.7019916904866,3.396076509982665,1,1
2001-09-01 17:00:00,25.911647429377133,25.95235869835409,25.977099805803434,35.416500122509596,42.47705915945461,42.8086925685733,1520.154526093712,974.9936582645115,1248.2203839662914,698.2705892943954,856.7291696373735,763.3937727791092,35.58511534473694,32.54073266820394,32.01732770099414,26.0,26.0,26.0,29.57555073449277,30.053240430939468,34.2491081161051,25.686831087078836,14.526079149829014,26.72511044480915,0.0,15.0,19.597675140313655,1.056397984115867,25.133631692416678,31.140833333333326,18.18426295393473,3.1007316735270503,1,1
2001-09-01 18:00:00,25.92172196618505,25.949898653263823,25.961992197553027,39.54347005218351,45.77806400270081,46.22675279893292,1296.7109453943056,820.0412973192504,1037.4796842240753,759.6531401950746,948.8676883285315,838.3343765230271,36.39127609184801,33.45912553442635,32.90043022060037,26.0,26.0,26.0,27.514233433467766,27.817453356306807,28.992728782022827,21.744546586517114,14.519272733252558,26.558519401053662,0.009778172546469725,15.0,21.66008003714323,0.7568443760269081,24.288736986695106,30.86416666666667,17.579496743187978,2.581419648729857,1,1
2001-09-01 19:00:00,25.948491256617938,25.964326558001087,25.96301015008079,40.73120193819674,46.91177926366351,48.44675526465548,1113.068480659576,696.3496034935173,835.1101672838437,842.3978621764439,1077.8124931290693,965.2150152922605,36.41223494194221,33.670898544601876,33.19424461747716,26.0,26.0,26.0,21.986996547410794,22.211760679538024,24.988454868295705,18.741341151221786,14.717449343356446,25.885190394201782,8.935701501087193,15.0,23.207405120821328,0.530836283706955,23.278917146747407,28.0825,18.969947159329816,2.0087401686764497,1,1
2001-09-01 20:00:00,25.971736364850862,25.97916187241064,25.9756895580988,40.77015033253556,47.11310629226038,49.02845469524564,968.4287519397388,601.1105075012474,707.0635404361502,807.6102723485178,1065.984678858581,959.0522433580815,37.24955766015246,34.560341076656776,34.1102310275275,26.0,26.0,26.0,16.768820142136157,16.869878224919397,22.32622163242737,16.74466622432053,14.872748079630757,25.37116243791333,37.82415269551483,15.0,23.87119946167041,0.41189056675928554,22.504170986859513,25.559166666666666,25.372077642235187,1.6247146750567767,1,1
2001-09-01 21:00:00,25.98780859813198,25.990362329010114,25.986392939722275,40.3279522931321,46.87465074788349,49.06449968175598,857.5389969191773,530.0297855173161,615.9216989074941,771.0980474709434,1001.4176997913384,913.506389330816,41.89764618414002,38.756857206329975,38.341849285542864,26.0,26.0,26.0,12.784375908207762,12.834953647797901,20.525017638894358,15.393763229170764,14.911294050224258,25.06609918609662,42.42494212686408,15.0,24.117384722032774,0.3460401703952158,21.925357285140095,24.45916666666666,31.552393907846387,1.3852465713257822,1,1
2001-09-01 22:00:00,25.995125582223718,25.99536364462007,25.99094484747396,40.054360719186406,46.76403668125271,49.251710560247034,759.7151181517333,467.6105444090561,535.8869599033175,785.2791360266802,1023.8005576638272,941.5305516934176,42.42075161580874,39.74132055085754,39.219519344163636,26.0,26.0,26.0,9.804404950291705,9.884264659623035,19.1345066672794,14.35088000045955,14.905668438523646,24.688894024163258,47.75105949755955,15.0,24.121803625298664,0.29325166847799317,21.498464392576263,23.359166666666663,30.662340824018315,1.174501818516025,1,1
2001-09-01 23:00:00,25.975245032896648,25.972763324580917,25.973539009078216,42.70757133303486,49.72532205425459,51.864827625584844,613.372936706309,361.39419753468354,415.15026867470186,703.2521169904393,933.2243707424326,859.3222292761324,40.008575469323155,37.98229828435237,37.39228182411235,26.0,26.0,26.0,7.583871580629069,7.742599875639239,17.38698913580944,13.040241851857077,15.16700733074571,24.713294872646102,45.84174727497179,15.319999999999997,24.499331442698782,0.22094814498656618,21.09373482398855,23.34083333333333,26.52054332220425,0.902469608259184,1,1
2001-09-02 00:00:00,26.88208065852452,26.545841095467626,26.676749547593708,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,520.1175790601591,710.1256688972693,645.5028269022241,35.678349169513716,34.16285731370747,33.47390143735997,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,23.605,25.51072793851338,0.716019532328621,1,1
2001-09-02 01:00:00,27.745338885712876,27.057501861563164,27.3011679718005,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,436.89841282966546,562.7750975964776,514.964680431927,29.54347438859161,28.432630370391553,27.777484428993727,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,23.05416666666667,26.94814625378441,0.716019532328621,1,1
2001-09-02 02:00:00,27.909901710940737,27.09339374447382,27.348902661135458,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,411.3346679145652,485.4354703748166,453.8359493191455,26.76739828691266,25.625671637808342,25.092396998267418,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,22.25916666666667,28.878763283451967,0.716019532328621,1,1
2001-09-02 03:00:00,27.769776968367637,26.918681060114963,27.136304560451375,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,403.4818488623494,444.8423604466886,425.2104335714631,25.646267531255244,24.37112489749738,23.968966238033588,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,20.32333333333333,32.55333840502631,0.716019532328621,1,1
2001-09-02 04:00:00,27.44338949689391,26.60872822737395,26.755714417959595,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,401.0695744764313,423.5363284313756,411.80560515601667,25.148294582577,23.724110872968243,23.462850384079694,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,18.89999999999999,35.148802519644384,0.716019532328621,1,1
2001-09-02 05:00:00,27.130660524797246,26.315746324579827,26.39677429438968,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,400.32855807528097,412.35347003394594,405.52835843559353,25.110149367380778,23.561562039717383,23.414361381053023,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,18.604999999999993,36.55611032741502,0.716019532328621,1,1
2001-09-02 06:00:00,26.967368899448665,26.092045797147374,26.132357067510995,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,400.100928370311,406.48394342068093,402.5888335742638,25.00769154543821,23.492887432491873,23.4145116111028,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,19.13583333333333,33.99717706912459,0.716019532328621,1,1
2001-09-02 07:00:00,27.524830205520825,26.148965164396596,26.24541087914939,46.285357478013346,53.70965397795737,55.145334536713,492.60974133278086,270.2335402449263,317.7547666908063,400.03100376067425,403.40321562824596,401.2123054887479,23.367504683441965,22.587810497778428,22.44436923886337,26.0,26.0,26.0,6.442801633558545,6.687310474310646,16.14905535802007,12.111791518515057,15.279312808706088,25.015539175979242,30.88906647716983,15.600000000000016,24.950316238187103,0.1705445514507852,20.84564418419247,20.835833333333333,28.91231027119725,0.716019532328621,1,1
2001-09-02 08:00:00,27.31782293492421,25.95189480229771,25.954714581145947,41.93585454157586,55.00558028799,55.27637060532981,845.3215260284879,386.0788192636518,472.3846158585589,553.7730369749974,582.6142739601099,577.5211810705138,30.644197399000497,30.232077460843776,30.066503355633355,26.0,26.0,26.0,17.767179360559314,17.546829931960232,19.74455036387502,14.80841277290626,15.525633649978504,25.381414330656703,2.9420100911609444,15.236666666666654,24.499233887155977,0.26255092156646304,22.274514685397268,23.3225,25.412699115257148,1.0560047164488142,1,1
2001-09-02 09:00:00,26.848324171711468,26.052711314366572,26.026568808725308,26.286113683830795,44.74199287899354,48.39705629220403,1298.6958235691175,641.8064542729904,710.4539666675123,803.701658638674,1065.2969593096395,1024.9775444737568,34.865475324314154,34.43845227336479,34.151888808179976,26.0,26.0,26.0,16.087139999999984,15.599882383631119,24.50049302327137,18.375369767453524,15.481592685726683,25.7552541803813,8.380834078493272,15.059999999999999,23.837563085924966,0.47274188344838264,22.646883850721938,26.08166666666666,19.280535707140288,1.8541135736944203,1,1
2001-09-02 10:00:00,26.71813269399315,26.09351880940712,26.06045103083655,2.1611465130808156,35.9109664799304,42.070764699359295,1657.9531031978502,939.53268671384,1014.2832895198395,668.470670445124,926.8331896930093,880.6098105384352,26.27406059835067,25.945454978719233,25.717362778956513,26.0,26.0,26.0,18.641095758713522,18.066771781614012,31.522418286793904,23.641813715095434,15.522610984844448,26.286328132486368,16.53714524742193,15.0,21.918266271979135,0.7589627391298757,23.838003572433024,28.035833333333333,12.687339149502536,2.635233075010089,1,1
2001-09-02 11:00:00,26.729017316742166,26.08397084701993,26.051777861606343,0.0,31.385058075791576,39.454405347772585,1891.3187707423947,1194.2109671198632,1267.3863831839155,643.8322285081111,803.4695558692449,775.9692762064714,21.294820422232196,20.62467221325377,20.52174521697375,26.0,26.0,26.0,23.997757762768952,23.311336523713,40.55708465332784,30.417813489995883,15.551753684939708,26.466510082352276,0.0,15.0,19.83188316940443,1.0746821454023896,25.244695752436613,28.900000000000027,10.775434061818146,3.2128220619190815,1,1
2001-09-02 12:00:00,26.49179044015379,26.057116269407963,26.032319417747015,0.0877262520548627,29.900046309569962,38.93369934576416,2171.6547755286897,1414.5107505325075,1482.116173248586,601.6127822092764,719.3164383754822,702.6737431715816,20.18273485374809,19.202098757757526,19.136731542598575,26.0,26.0,26.0,30.883457139223122,30.732491151898703,46.874425216256135,35.15581891219211,15.808934879266383,26.73395783129812,0.0,15.0,17.952839599642672,1.468386801700948,27.05354122437355,29.735833333333332,10.301515460582985,3.7446517135324515,1,1
2001-09-02 13:00:00,26.270965421218875,26.03903362885003,26.022552303855935,0.9464061005071948,28.896846476112096,38.34848943903598,2423.3382779456424,1610.9004134978297,1688.2180013774062,560.8617977334866,646.5197226150597,635.265269428034,18.08285952502805,16.990068387934596,16.928047793006986,26.0,26.0,26.0,39.35760135083488,38.316335844034874,49.60181985504652,37.20136489128489,16.141751159070527,27.378266194302128,0.0,15.0,16.043472149698115,2.0665269013786984,28.95441693072527,31.38666666666667,8.828525967737228,4.3458375065082615,1,1
2001-09-02 14:00:00,26.241059774112305,26.0375029789925,26.031666741882287,0.0,26.726688790720335,35.820964483931256,2399.8462711053967,1654.9178910640146,1802.9683647215404,556.0795740246583,627.3513901162656,610.4153154130506,17.08764862349634,16.006654347063446,15.880978589354589,26.0,26.0,26.0,41.4812398690685,37.47133811029856,50.0,37.5,15.935558996033755,27.78622210218943,0.0,15.0,14.423568883597017,2.707496288547536,29.109656149122248,32.495,7.804702771014136,4.688312651183051,1,1
2001-09-02 15:00:00,26.09146647965684,25.99792429628294,26.01754502943285,8.619939855351877,29.283231310117838,35.49333083568034,2361.5589956506888,1601.2895261854646,1841.4660935930538,558.564617422648,632.1579809343956,603.8453642003295,15.874919778397928,14.855436393027421,14.625292708223842,26.0,26.0,26.0,41.4812398690685,38.74186780495439,49.87322983572402,37.404922376792996,15.619056789459963,27.89843367999185,0.0,15.0,13.447158818919934,3.1936690522617397,29.126925522167006,33.045833333333334,6.761598087214214,4.809573068046731,1,1
2001-09-02 16:00:00,25.85308547126027,25.91492801767612,25.958363330426533,35.774332985931665,40.54520975587346,42.295750892006694,1774.822850077869,1237.3435651555044,1507.978613241949,641.2485519305171,734.2462126410168,683.0821243867333,19.009287762646352,17.45948684213011,17.16421968207259,26.0,26.0,26.0,41.43284508922126,42.08367070204672,44.686546814471725,33.51491011085379,13.472448778734435,27.166284626515335,0.0,15.0,13.003406984098648,2.985799446309026,27.327427417561125,33.05416666666667,8.328818225378631,4.173637252457517,1,1
2001-09-02 17:00:00,25.885609930724563,25.928268227992763,25.96354531208095,40.78852801360715,44.19762615006373,44.335299420915206,1401.9396390938323,987.9066729250807,1266.5863930313385,732.9693439104138,860.5151365482028,769.4901086605831,25.904606069298715,23.70961832584317,23.28250923861552,26.0,26.0,26.0,34.83234199488318,35.39024639028967,34.410458697216235,25.807844022912185,12.790256921017923,26.6351858106766,0.0,15.0,15.638384600706058,1.7616752519872063,25.558959256252496,31.12833333333333,12.737319220428223,3.4297753706079237,1,1
2001-09-02 18:00:00,25.943768311327073,25.95989356685028,25.977072083569816,39.886385743077284,44.26705561037629,44.6090176487794,1311.7453240742066,894.0774433244046,1138.2427531973392,760.9429186768959,917.7189251091525,807.5798677891146,30.300393668497236,27.805328390440117,27.325733696005656,26.0,26.0,26.0,28.884635313666703,29.123094379985023,30.54870276923376,22.91152707692531,14.25496500016687,25.953891487874802,0.0,15.0,20.53151196994388,0.8479060102646149,24.60352332839283,28.072499999999998,17.710029485502282,2.6565002373884523,1,1
2001-09-02 19:00:00,25.964829532003055,25.97224712896175,25.97244038089415,40.44069528124497,45.038786219022576,46.643574983167966,1133.2165158983237,761.8936939044582,916.4249927577002,826.4662786945948,1013.8673273838199,909.2243443832725,32.61471508877525,30.103619484012277,29.65826810902973,26.0,26.0,26.0,22.37341293834077,22.56476402037389,26.099721086488195,19.574790814866148,14.680593294053,25.196772900804717,1.4391321913609973,15.0,22.50728186091023,0.5550638373490632,23.44950123785783,24.782500000000006,19.90996786783099,2.0092523020145547,1,1
2001-09-02 20:00:00,25.976782516585466,25.980564903093203,25.97774107178307,40.974667568451984,45.613269105170005,47.62845738061685,969.7774584841268,647.9384424439052,762.8370121343571,883.0417517779188,1107.8665713200244,1001.7179976459223,30.963648886336202,28.9180007179996,28.43180361216113,26.0,26.0,26.0,17.00342018440356,17.147984132432114,22.941519729022264,17.206139796766703,14.822447172780235,24.51405523471383,23.49015630462107,15.0,23.14636457551753,0.41475540360079566,22.580623849077156,21.964166666666664,19.659553079020178,1.5661617722646233,1,1
2001-09-02 21:00:00,25.980419882918422,25.983089755696163,25.97957472164437,41.826025003693154,46.39690138253122,48.67464770802326,823.2600547436673,547.7705380788083,634.5524338824122,800.8332610711764,1015.3184894202831,922.595210022089,28.79728520083836,27.236572775363,26.72130892394405,26.0,26.0,26.0,12.971693501193993,13.11400711715075,20.564101460761982,15.423076095571483,14.845372111614601,23.556357491487795,43.204113991857625,15.0,22.96127445958054,0.3174582763691171,21.956966845324366,19.477500000000003,22.59734035092004,1.1863077939825433,1,1
2001-09-02 22:00:00,25.984796779220993,25.986115014058576,25.982084633534026,42.49487726994011,47.06922091942423,49.62297430033281,699.4180933765383,462.6843377366328,526.8589343516893,816.9200443495173,1025.994718957062,946.4858531402498,29.32733244230803,27.84810862883437,27.37193045803337,26.0,26.0,26.0,9.892198156060598,9.952216666722421,18.786331228371704,14.08974842127878,14.929123813087466,22.92439043270846,47.69827024165916,15.0,22.699606114158293,0.2492457202749033,21.461694734295445,17.79999999999998,25.438344516473478,0.9159179843234991,1,1
2001-09-02 23:00:00,25.95046222628925,25.95123914203047,25.95123397868715,47.41609829967547,51.98027160246871,54.30802471723721,507.65380597976764,324.040941577366,364.25937946917367,742.4736852358736,949.0817286567861,880.097145149983,30.7688687829612,29.4344272998321,28.966591185687506,26.0,26.0,26.0,7.533147423376073,7.745801092286834,16.66994831228185,12.50246123421139,15.2059206518482,22.493514089576326,48.3094281512355,15.399999999999995,22.451648770813033,0.16442394129973545,21.019515878233157,15.5875,28.92163753509988,0.5938219575126172,1,1
2001-09-03 00:00:00,26.454523768272413,26.27402267203914,26.336525042485952,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,574.3691863621345,760.8837693619703,701.8292234644141,29.275533133685204,28.000848089995646,27.574333032871763,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,13.595,35.30127029202684,0.394949957800466,1,1
2001-09-03 01:00:00,26.838144065519383,26.479096687283576,26.567467785519298,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,475.18333053836596,619.9733827491091,572.6268292003341,24.555602530991507,23.318517289515032,23.002955888014533,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,13.359166666666669,36.98814678494297,0.394949957800466,1,1
2001-09-03 02:00:00,26.69216934706441,26.293144013533922,26.331135527872153,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,432.4170417306521,534.0827524707883,498.73140121329163,21.921157222911216,20.572830367528503,20.40734280177062,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,12.505,36.875839856698555,0.394949957800466,1,1
2001-09-03 03:00:00,26.354002923522902,25.96783697133621,25.925424127985725,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,413.97736156461696,481.7289086773181,456.4679872224697,20.439792840844312,18.963708311190707,18.937692547310885,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,11.659166666666668,38.41122268257905,0.394949957800466,1,1
2001-09-03 04:00:00,25.919226150057405,25.57144899727799,25.43299290574372,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,406.02666455290074,449.8171046648271,432.2960430194701,19.714212110810426,18.107989632006145,18.212266186242335,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,10.559166666666664,41.94602215498026,0.394949957800466,1,1
2001-09-03 05:00:00,25.42696681263955,25.13133207385841,24.887956980142498,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,402.5985366025828,430.3655580057329,418.4712515182482,19.60913641333623,17.8579894186935,18.09137201981522,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,9.164166666666667,44.686514738111036,0.394949957800466,1,1
2001-09-03 06:00:00,25.03037749412774,24.701462054390852,24.366015055839366,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,401.1204194983296,418.50904662571725,410.5643633322106,19.108957238052103,17.38195908610971,17.71657400249988,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,8.840833333333334,42.82367352296116,0.394949957800466,1,1
2001-09-03 07:00:00,25.484560831991065,24.58042371506526,24.257640078250407,53.77743394109609,58.577887929881825,60.32832351868182,346.1135760950188,204.26554775200373,230.4187465734049,400.4830949277336,411.28201915236684,406.0421337722946,17.99870348500918,16.92261272459196,17.24048081010201,26.0,26.0,26.0,6.759669192332709,6.967404847381029,15.228806290818026,11.421604718113496,15.656558264327623,23.102793797575487,36.51224211718654,15.79999999999998,23.10200335586979,0.10479131238111822,20.78920553527907,11.317500000000003,38.08582331942389,0.394949957800466,1,1
2001-09-03 08:00:00,25.976109866494127,24.915172528123755,24.63895990141436,48.793528735201036,65.89661071558947,66.94453637537562,692.3618093047745,184.95221408725664,212.79757875516825,572.606948398629,603.5709682955895,598.5751697283323,26.39956690592785,25.718254700969684,25.96274501842813,26.0,26.0,26.0,16.8861878498722,16.668249515611972,16.70303098976214,12.527273242321609,15.559579654970124,23.778161641040963,4.105050238533803,15.343333333333332,23.74402133497242,0.1509787870820564,21.86372379390208,15.217500000000003,32.764863870048224,0.5896880550407878,1,1
2001-09-03 09:00:00,26.143466743821016,25.512413912670166,25.327372237438386,27.567508444052358,48.6755488708169,52.676112755459435,1234.8244959573947,520.1887442869496,549.6782384598533,826.0328046403374,1153.0194025424958,1131.1632184128505,32.576346695592854,32.36149847818851,32.46100459042117,26.0,26.0,26.0,14.961040199999987,14.499542287886879,22.35011634545182,16.762587259088857,15.712842169072708,23.665149853458704,20.54191161942627,15.410000000000007,23.085146780858334,0.33244234982184817,22.2946703104962,19.1175,25.75968875245713,1.2484264614879639,1,1
2001-09-03 10:00:00,26.257975293855434,25.80138414644775,25.683720702537453,6.124725325811826,39.17465405283693,45.28067978136484,1535.0802909287747,797.5028243401897,834.0643794282568,622.0628985302318,893.0610546196854,867.0579346837486,26.384376352697704,26.11509899139528,26.096687924676367,26.0,26.0,26.0,16.323439149187305,15.870045267965747,27.98277984977689,20.987084887332667,15.411196156552961,24.34245616366213,34.35782344375787,15.0,22.240205859944876,0.5401400277391727,23.205013300796804,22.476666666666667,19.38198637681057,1.922203778767316,1,1
2001-09-03 11:00:00,26.35013139359454,25.92841232381566,25.850604540799804,0.0,33.966552028346435,41.838912263643614,1768.0482656669565,1050.4794243499325,1087.4268917845914,651.631095347687,838.8696529884976,821.7820393862995,24.000262153600072,23.068093945228064,23.070410740350454,26.0,26.0,26.0,20.95280161791974,20.362463058397445,34.559497339575564,25.919623004681668,15.408596687928204,25.129207571256988,2.1785876325786577,15.0,20.94813940747171,0.7902373994919506,24.39332891029845,24.44083333333333,15.386219387395284,2.5716243974087623,1,1
2001-09-03 12:00:00,26.232989486878132,25.975655676770277,25.925324642720252,3.4490418768372355,31.77329536623246,40.71064251936228,2002.7111875059481,1262.381675162156,1293.1241887125648,631.7292456770616,778.2197210627705,767.4157716595403,21.02318891741388,19.917015068281934,19.91458680715705,26.0,26.0,26.0,26.932738793372387,26.52217351126813,43.38833198577004,32.54124898932752,15.490390924050384,25.421629444678153,0.0,15.0,19.38455806147569,1.0602567049930702,25.85042192974039,25.54083333333334,12.408513770739114,3.062383308185368,1,1
